2021: 0.758476, 0.944969 avg, 0.001000 rate, 3.632217 seconds, 129344 images
2022: 0.742174, 0.924690 avg, 0.001000 rate, 3.693505 seconds, 129408 images
2023: 0.989636, 0.931185 avg, 0.001000 rate, 3.841796 seconds, 129472 images
2024: 1.008680, 0.938934 avg, 0.001000 rate, 4.020889 seconds, 129536 images
2025: 0.741530, 0.919194 avg, 0.001000 rate, 3.723619 seconds, 129600 images
2026: 0.748991, 0.902174 avg, 0.001000 rate, 3.675691 seconds, 129664 images
2027: 1.190210, 0.930977 avg, 0.001000 rate, 3.667258 seconds, 129728 images
2028: 0.510903, 0.888970 avg, 0.001000 rate, 3.536535 seconds, 129792 images
2029: 0.554136, 0.855486 avg, 0.001000 rate, 3.681821 seconds, 129856 images
2030: 1.137093, 0.883647 avg, 0.001000 rate, 3.827592 seconds, 129920 images
2031: 0.868926, 0.882175 avg, 0.001000 rate, 6.124368 seconds, 129984 images
2032: 0.940850, 0.888042 avg, 0.001000 rate, 6.283202 seconds, 130048 images
2033: 1.026731, 0.901911 avg, 0.001000 rate, 6.334630 seconds, 130112 images
2034: 0.767444, 0.888465 avg, 0.001000 rate, 6.366402 seconds, 130176 images
2035: 0.801216, 0.879740 avg, 0.001000 rate, 6.320908 seconds, 130240 images
2036: 0.691669, 0.860933 avg, 0.001000 rate, 6.340832 seconds, 130304 images
2037: 0.674352, 0.842275 avg, 0.001000 rate, 6.464946 seconds, 130368 images
2038: 0.991875, 0.857235 avg, 0.001000 rate, 6.267319 seconds, 130432 images
2039: 1.008095, 0.872321 avg, 0.001000 rate, 6.351293 seconds, 130496 images
2040: 0.769360, 0.862025 avg, 0.001000 rate, 5.814296 seconds, 130560 images
2041: 0.823848, 0.858207 avg, 0.001000 rate, 6.408351 seconds, 130624 images
2042: 1.022338, 0.874620 avg, 0.001000 rate, 6.554611 seconds, 130688 images
2043: 0.871793, 0.874337 avg, 0.001000 rate, 6.613132 seconds, 130752 images
2044: 0.954641, 0.882368 avg, 0.001000 rate, 6.096966 seconds, 130816 images
2045: 0.653973, 0.859528 avg, 0.001000 rate, 5.776772 seconds, 130880 images
2046: 0.683782, 0.841954 avg, 0.001000 rate, 6.281426 seconds, 130944 images
2047: 0.883304, 0.846089 avg, 0.001000 rate, 6.456953 seconds, 131008 images
2048: 0.872366, 0.848716 avg, 0.001000 rate, 6.290281 seconds, 131072 images
2049: 0.845686, 0.848413 avg, 0.001000 rate, 6.623191 seconds, 131136 images
2050: 1.217677, 0.885340 avg, 0.001000 rate, 6.482579 seconds, 131200 images
2051: 0.745101, 0.871316 avg, 0.001000 rate, 2.907929 seconds, 131264 images
2052: 0.847893, 0.868974 avg, 0.001000 rate, 3.069534 seconds, 131328 images
2053: 1.150549, 0.897131 avg, 0.001000 rate, 3.014841 seconds, 131392 images
2054: 2.125241, 1.019942 avg, 0.001000 rate, 3.116579 seconds, 131456 images
2055: 1.190546, 1.037002 avg, 0.001000 rate, 3.290060 seconds, 131520 images
2056: 1.314553, 1.064757 avg, 0.001000 rate, 3.049727 seconds, 131584 images
2057: 0.830323, 1.041314 avg, 0.001000 rate, 3.161656 seconds, 131648 images
2058: 0.910973, 1.028280 avg, 0.001000 rate, 3.096127 seconds, 131712 images
2059: 1.392264, 1.064678 avg, 0.001000 rate, 3.461100 seconds, 131776 images
2060: 1.081447, 1.066355 avg, 0.001000 rate, 3.197930 seconds, 131840 images
2061: 0.630691, 1.022789 avg, 0.001000 rate, 4.059411 seconds, 131904 images
2062: 1.034302, 1.023940 avg, 0.001000 rate, 4.167634 seconds, 131968 images
2063: 0.945004, 1.016047 avg, 0.001000 rate, 4.085415 seconds, 132032 images
2064: 0.759486, 0.990391 avg, 0.001000 rate, 4.040694 seconds, 132096 images
2065: 0.771700, 0.968522 avg, 0.001000 rate, 4.021575 seconds, 132160 images
2066: 0.962898, 0.967959 avg, 0.001000 rate, 4.131219 seconds, 132224 images
2067: 1.109434, 0.982107 avg, 0.001000 rate, 4.340636 seconds, 132288 images
2068: 0.516348, 0.935531 avg, 0.001000 rate, 4.131785 seconds, 132352 images
2069: 0.642088, 0.906186 avg, 0.001000 rate, 3.984524 seconds, 132416 images
2070: 0.687919, 0.884360 avg, 0.001000 rate, 4.016086 seconds, 132480 images
2071: 0.858609, 0.881785 avg, 0.001000 rate, 4.509297 seconds, 132544 images
2072: 0.624333, 0.856039 avg, 0.001000 rate, 4.998290 seconds, 132608 images
2073: 0.595583, 0.829994 avg, 0.001000 rate, 4.575446 seconds, 132672 images
2074: 0.585520, 0.805546 avg, 0.001000 rate, 4.513604 seconds, 132736 images
2075: 0.699890, 0.794981 avg, 0.001000 rate, 4.344102 seconds, 132800 images
2076: 0.749770, 0.790460 avg, 0.001000 rate, 4.653045 seconds, 132864 images
2077: 1.010227, 0.812436 avg, 0.001000 rate, 4.780178 seconds, 132928 images
2078: 0.641233, 0.795316 avg, 0.001000 rate, 4.499567 seconds, 132992 images
2079: 0.935969, 0.809381 avg, 0.001000 rate, 4.598098 seconds, 133056 images
2080: 0.701870, 0.798630 avg, 0.001000 rate, 4.667400 seconds, 133120 images
2081: 0.628088, 0.781576 avg, 0.001000 rate, 3.721761 seconds, 133184 images
2082: 0.725080, 0.775926 avg, 0.001000 rate, 4.260106 seconds, 133248 images
2083: 0.738181, 0.772152 avg, 0.001000 rate, 3.822923 seconds, 133312 images
2084: 0.786708, 0.773607 avg, 0.001000 rate, 3.838622 seconds, 133376 images
2085: 0.632813, 0.759528 avg, 0.001000 rate, 3.865062 seconds, 133440 images
2086: 0.766651, 0.760240 avg, 0.001000 rate, 3.690532 seconds, 133504 images
2087: 0.689274, 0.753144 avg, 0.001000 rate, 3.861705 seconds, 133568 images
2088: 0.732666, 0.751096 avg, 0.001000 rate, 3.843100 seconds, 133632 images
2089: 0.562434, 0.732230 avg, 0.001000 rate, 3.667787 seconds, 133696 images
2090: 0.594566, 0.718463 avg, 0.001000 rate, 3.732762 seconds, 133760 images
2091: 1.260841, 0.772701 avg, 0.001000 rate, 6.978739 seconds, 133824 images
2092: 0.843210, 0.779752 avg, 0.001000 rate, 6.987837 seconds, 133888 images
2093: 0.877620, 0.789539 avg, 0.001000 rate, 6.873651 seconds, 133952 images
2094: 0.922175, 0.802802 avg, 0.001000 rate, 6.928964 seconds, 134016 images
2095: 0.852969, 0.807819 avg, 0.001000 rate, 7.134648 seconds, 134080 images
2096: 0.995269, 0.826564 avg, 0.001000 rate, 7.141170 seconds, 134144 images
2097: 0.724022, 0.816310 avg, 0.001000 rate, 6.801919 seconds, 134208 images
2098: 1.137293, 0.848408 avg, 0.001000 rate, 6.760340 seconds, 134272 images
2099: 0.841368, 0.847704 avg, 0.001000 rate, 7.000292 seconds, 134336 images
2100: 0.713890, 0.834323 avg, 0.001000 rate, 6.805472 seconds, 134400 images
2101: 0.687887, 0.819679 avg, 0.001000 rate, 3.673510 seconds, 134464 images
2102: 0.887010, 0.826412 avg, 0.001000 rate, 4.066826 seconds, 134528 images
2103: 0.869122, 0.830683 avg, 0.001000 rate, 3.813476 seconds, 134592 images
2104: 1.172421, 0.864857 avg, 0.001000 rate, 3.671113 seconds, 134656 images
2105: 0.972012, 0.875573 avg, 0.001000 rate, 3.799489 seconds, 134720 images
2106: 0.872862, 0.875301 avg, 0.001000 rate, 3.812841 seconds, 134784 images
2107: 0.879384, 0.875710 avg, 0.001000 rate, 3.860850 seconds, 134848 images
2108: 0.519507, 0.840089 avg, 0.001000 rate, 3.588945 seconds, 134912 images
2109: 0.979898, 0.854070 avg, 0.001000 rate, 3.903727 seconds, 134976 images
2110: 0.937217, 0.862385 avg, 0.001000 rate, 3.684603 seconds, 135040 images
2111: 1.034805, 0.879627 avg, 0.001000 rate, 4.114883 seconds, 135104 images
2112: 0.836102, 0.875274 avg, 0.001000 rate, 4.245263 seconds, 135168 images
2113: 0.994021, 0.887149 avg, 0.001000 rate, 4.273095 seconds, 135232 images
2114: 1.316390, 0.930073 avg, 0.001000 rate, 4.357911 seconds, 135296 images
2115: 0.686585, 0.905724 avg, 0.001000 rate, 3.961789 seconds, 135360 images
2116: 0.531856, 0.868338 avg, 0.001000 rate, 3.832141 seconds, 135424 images
2117: 0.884587, 0.869962 avg, 0.001000 rate, 4.230253 seconds, 135488 images
2118: 0.659841, 0.848950 avg, 0.001000 rate, 4.014238 seconds, 135552 images
2119: 1.468008, 0.910856 avg, 0.001000 rate, 4.202230 seconds, 135616 images
2120: 0.577737, 0.877544 avg, 0.001000 rate, 3.992236 seconds, 135680 images
2121: 0.498345, 0.839624 avg, 0.001000 rate, 4.565685 seconds, 135744 images
2122: 1.473575, 0.903019 avg, 0.001000 rate, 4.825688 seconds, 135808 images
2123: 0.614108, 0.874128 avg, 0.001000 rate, 4.647258 seconds, 135872 images
2124: 0.609100, 0.847625 avg, 0.001000 rate, 4.418189 seconds, 135936 images
2125: 0.492894, 0.812152 avg, 0.001000 rate, 4.748080 seconds, 136000 images
2126: 0.879464, 0.818883 avg, 0.001000 rate, 4.875763 seconds, 136064 images
2127: 0.546961, 0.791691 avg, 0.001000 rate, 4.576365 seconds, 136128 images
2128: 0.763122, 0.788834 avg, 0.001000 rate, 4.839508 seconds, 136192 images
2129: 1.141275, 0.824078 avg, 0.001000 rate, 4.837760 seconds, 136256 images
2130: 0.955003, 0.837171 avg, 0.001000 rate, 4.961346 seconds, 136320 images
2131: 0.683914, 0.821845 avg, 0.001000 rate, 5.074940 seconds, 136384 images
2132: 0.807562, 0.820417 avg, 0.001000 rate, 5.133912 seconds, 136448 images
2133: 0.620927, 0.800468 avg, 0.001000 rate, 4.961620 seconds, 136512 images
2134: 0.616979, 0.782119 avg, 0.001000 rate, 5.037705 seconds, 136576 images
2135: 0.808635, 0.784770 avg, 0.001000 rate, 4.946848 seconds, 136640 images
2136: 0.740466, 0.780340 avg, 0.001000 rate, 5.036887 seconds, 136704 images
2137: 0.638153, 0.766121 avg, 0.001000 rate, 5.105805 seconds, 136768 images
2138: 0.694165, 0.758926 avg, 0.001000 rate, 5.380763 seconds, 136832 images
2139: 0.765343, 0.759567 avg, 0.001000 rate, 4.947761 seconds, 136896 images
2140: 1.074708, 0.791081 avg, 0.001000 rate, 5.188928 seconds, 136960 images
2141: 1.535959, 0.865569 avg, 0.001000 rate, 3.505737 seconds, 137024 images
2142: 1.041839, 0.883196 avg, 0.001000 rate, 3.573616 seconds, 137088 images
2143: 0.890447, 0.883921 avg, 0.001000 rate, 3.479217 seconds, 137152 images
2144: 1.071828, 0.902712 avg, 0.001000 rate, 3.348856 seconds, 137216 images
2145: 0.631096, 0.875550 avg, 0.001000 rate, 3.315524 seconds, 137280 images
2146: 0.898235, 0.877819 avg, 0.001000 rate, 3.338596 seconds, 137344 images
2147: 0.896603, 0.879697 avg, 0.001000 rate, 3.453175 seconds, 137408 images
2148: 0.889442, 0.880672 avg, 0.001000 rate, 3.524228 seconds, 137472 images
2149: 0.877078, 0.880312 avg, 0.001000 rate, 3.382135 seconds, 137536 images
2150: 1.808297, 0.973111 avg, 0.001000 rate, 3.465513 seconds, 137600 images
2151: 1.612390, 1.037039 avg, 0.001000 rate, 3.034319 seconds, 137664 images
2152: 0.772670, 1.010602 avg, 0.001000 rate, 3.127082 seconds, 137728 images
2153: 1.031618, 1.012704 avg, 0.001000 rate, 2.853321 seconds, 137792 images
2154: 0.672465, 0.978680 avg, 0.001000 rate, 2.874102 seconds, 137856 images
2155: 0.523942, 0.933206 avg, 0.001000 rate, 2.953727 seconds, 137920 images
2156: 0.882585, 0.928144 avg, 0.001000 rate, 3.144221 seconds, 137984 images
2157: 1.421479, 0.977477 avg, 0.001000 rate, 3.209733 seconds, 138048 images
2158: 1.057053, 0.985435 avg, 0.001000 rate, 3.186133 seconds, 138112 images
2159: 0.746518, 0.961543 avg, 0.001000 rate, 2.992206 seconds, 138176 images
2160: 0.780987, 0.943488 avg, 0.001000 rate, 3.052887 seconds, 138240 images
2161: 1.047571, 0.953896 avg, 0.001000 rate, 6.198094 seconds, 138304 images
2162: 0.787466, 0.937253 avg, 0.001000 rate, 6.106972 seconds, 138368 images
2163: 0.604877, 0.904015 avg, 0.001000 rate, 6.361142 seconds, 138432 images
2164: 0.805101, 0.894124 avg, 0.001000 rate, 6.488621 seconds, 138496 images
2165: 0.820367, 0.886748 avg, 0.001000 rate, 6.139405 seconds, 138560 images
2166: 0.587842, 0.856858 avg, 0.001000 rate, 6.486905 seconds, 138624 images
2167: 0.687152, 0.839887 avg, 0.001000 rate, 6.271649 seconds, 138688 images
2168: 0.609396, 0.816838 avg, 0.001000 rate, 6.050815 seconds, 138752 images
2169: 0.680962, 0.803250 avg, 0.001000 rate, 6.293361 seconds, 138816 images
2170: 0.808359, 0.803761 avg, 0.001000 rate, 6.432382 seconds, 138880 images
2171: 0.934381, 0.816823 avg, 0.001000 rate, 6.923526 seconds, 138944 images
2172: 0.673738, 0.802515 avg, 0.001000 rate, 6.956517 seconds, 139008 images
2173: 0.857182, 0.807981 avg, 0.001000 rate, 7.005468 seconds, 139072 images
2174: 0.848049, 0.811988 avg, 0.001000 rate, 6.934125 seconds, 139136 images
2175: 0.763164, 0.807106 avg, 0.001000 rate, 7.034054 seconds, 139200 images
2176: 0.989709, 0.825366 avg, 0.001000 rate, 6.910155 seconds, 139264 images
2177: 0.865261, 0.829355 avg, 0.001000 rate, 6.754767 seconds, 139328 images
2178: 0.665382, 0.812958 avg, 0.001000 rate, 6.888127 seconds, 139392 images
2179: 0.534897, 0.785152 avg, 0.001000 rate, 7.089609 seconds, 139456 images
2180: 0.801904, 0.786827 avg, 0.001000 rate, 6.839865 seconds, 139520 images
2181: 0.878191, 0.795964 avg, 0.001000 rate, 4.918678 seconds, 139584 images
2182: 1.298609, 0.846228 avg, 0.001000 rate, 4.804724 seconds, 139648 images
2183: 0.783689, 0.839974 avg, 0.001000 rate, 4.741360 seconds, 139712 images
2184: 0.576213, 0.813598 avg, 0.001000 rate, 4.545444 seconds, 139776 images
2185: 0.630686, 0.795307 avg, 0.001000 rate, 4.694667 seconds, 139840 images
2186: 0.537076, 0.769484 avg, 0.001000 rate, 4.520595 seconds, 139904 images
2187: 0.872939, 0.779829 avg, 0.001000 rate, 4.671382 seconds, 139968 images
2188: 0.541332, 0.755980 avg, 0.001000 rate, 4.443609 seconds, 140032 images
2189: 0.721847, 0.752566 avg, 0.001000 rate, 4.709581 seconds, 140096 images
2190: 0.806707, 0.757980 avg, 0.001000 rate, 4.775359 seconds, 140160 images
2191: 1.100740, 0.792256 avg, 0.001000 rate, 2.633427 seconds, 140224 images
2192: 0.918896, 0.804920 avg, 0.001000 rate, 2.872988 seconds, 140288 images
2193: 1.076365, 0.832065 avg, 0.001000 rate, 3.107360 seconds, 140352 images
2194: 1.266862, 0.875545 avg, 0.001000 rate, 2.870327 seconds, 140416 images
2195: 1.254653, 0.913455 avg, 0.001000 rate, 2.819873 seconds, 140480 images
2196: 0.934352, 0.915545 avg, 0.001000 rate, 2.832430 seconds, 140544 images
2197: 0.819341, 0.905925 avg, 0.001000 rate, 2.696542 seconds, 140608 images
2198: 0.884149, 0.903747 avg, 0.001000 rate, 2.834729 seconds, 140672 images
2199: 1.189482, 0.932321 avg, 0.001000 rate, 2.684499 seconds, 140736 images
2200: 1.031234, 0.942212 avg, 0.001000 rate, 2.752177 seconds, 140800 images
2201: 0.590845, 0.907075 avg, 0.001000 rate, 3.181885 seconds, 140864 images
2202: 0.696502, 0.886018 avg, 0.001000 rate, 3.454075 seconds, 140928 images
2203: 0.698196, 0.867236 avg, 0.001000 rate, 3.491942 seconds, 140992 images
2204: 0.820174, 0.862530 avg, 0.001000 rate, 3.342456 seconds, 141056 images
2205: 0.834425, 0.859719 avg, 0.001000 rate, 3.428859 seconds, 141120 images
2206: 0.682377, 0.841985 avg, 0.001000 rate, 3.087633 seconds, 141184 images
2207: 0.886337, 0.846420 avg, 0.001000 rate, 3.153973 seconds, 141248 images
2208: 0.927566, 0.854535 avg, 0.001000 rate, 3.255846 seconds, 141312 images
2209: 0.845729, 0.853654 avg, 0.001000 rate, 3.265295 seconds, 141376 images
2210: 0.814711, 0.849760 avg, 0.001000 rate, 3.347656 seconds, 141440 images
2211: 0.675822, 0.832366 avg, 0.001000 rate, 4.554702 seconds, 141504 images
2212: 1.101800, 0.859309 avg, 0.001000 rate, 4.604363 seconds, 141568 images
2213: 0.654947, 0.838873 avg, 0.001000 rate, 4.750580 seconds, 141632 images
2214: 0.483482, 0.803334 avg, 0.001000 rate, 4.598744 seconds, 141696 images
2215: 0.498994, 0.772900 avg, 0.001000 rate, 4.712575 seconds, 141760 images
2216: 0.769367, 0.772547 avg, 0.001000 rate, 4.605298 seconds, 141824 images
2217: 0.533648, 0.748657 avg, 0.001000 rate, 4.854118 seconds, 141888 images
2218: 0.638844, 0.737675 avg, 0.001000 rate, 4.524685 seconds, 141952 images
2219: 0.809263, 0.744834 avg, 0.001000 rate, 4.407061 seconds, 142016 images
2220: 0.500852, 0.720436 avg, 0.001000 rate, 4.663724 seconds, 142080 images
2221: 0.805161, 0.728909 avg, 0.001000 rate, 3.066510 seconds, 142144 images
2222: 0.957562, 0.751774 avg, 0.001000 rate, 3.129289 seconds, 142208 images
2223: 0.995862, 0.776183 avg, 0.001000 rate, 3.178554 seconds, 142272 images
2224: 0.796951, 0.778260 avg, 0.001000 rate, 3.212058 seconds, 142336 images
2225: 0.970286, 0.797462 avg, 0.001000 rate, 3.162630 seconds, 142400 images
2226: 0.737083, 0.791424 avg, 0.001000 rate, 3.199806 seconds, 142464 images
2227: 0.804907, 0.792773 avg, 0.001000 rate, 2.974516 seconds, 142528 images
2228: 1.127969, 0.826292 avg, 0.001000 rate, 3.308791 seconds, 142592 images
2229: 0.678331, 0.811496 avg, 0.001000 rate, 3.276662 seconds, 142656 images
2230: 1.161609, 0.846507 avg, 0.001000 rate, 3.014228 seconds, 142720 images
2231: 0.578586, 0.819715 avg, 0.001000 rate, 3.801427 seconds, 142784 images
2232: 0.689118, 0.806655 avg, 0.001000 rate, 3.994083 seconds, 142848 images
2233: 0.633020, 0.789292 avg, 0.001000 rate, 3.833034 seconds, 142912 images
2234: 0.571988, 0.767561 avg, 0.001000 rate, 3.930329 seconds, 142976 images
2235: 0.821795, 0.772985 avg, 0.001000 rate, 3.978390 seconds, 143040 images
2236: 0.955705, 0.791257 avg, 0.001000 rate, 3.729557 seconds, 143104 images
2237: 0.862586, 0.798390 avg, 0.001000 rate, 3.678488 seconds, 143168 images
2238: 0.533334, 0.771884 avg, 0.001000 rate, 3.690929 seconds, 143232 images
2239: 0.716975, 0.766393 avg, 0.001000 rate, 3.750875 seconds, 143296 images
2240: 1.090639, 0.798818 avg, 0.001000 rate, 3.613610 seconds, 143360 images
2241: 0.825168, 0.801453 avg, 0.001000 rate, 5.024824 seconds, 143424 images
2242: 0.798160, 0.801124 avg, 0.001000 rate, 4.935512 seconds, 143488 images
2243: 0.819699, 0.802981 avg, 0.001000 rate, 4.922107 seconds, 143552 images
2244: 0.656771, 0.788360 avg, 0.001000 rate, 5.032049 seconds, 143616 images
2245: 0.575966, 0.767121 avg, 0.001000 rate, 5.130627 seconds, 143680 images
2246: 0.555043, 0.745913 avg, 0.001000 rate, 5.260913 seconds, 143744 images
2247: 0.519534, 0.723275 avg, 0.001000 rate, 4.842710 seconds, 143808 images
2248: 0.700355, 0.720983 avg, 0.001000 rate, 5.002251 seconds, 143872 images
2249: 0.580007, 0.706885 avg, 0.001000 rate, 4.782085 seconds, 143936 images
2250: 0.643015, 0.700498 avg, 0.001000 rate, 5.155503 seconds, 144000 images
2251: 0.818721, 0.712321 avg, 0.001000 rate, 3.351558 seconds, 144064 images
2252: 1.060171, 0.747106 avg, 0.001000 rate, 3.286365 seconds, 144128 images
2253: 0.686526, 0.741048 avg, 0.001000 rate, 3.322952 seconds, 144192 images
2254: 1.218784, 0.788821 avg, 0.001000 rate, 3.709159 seconds, 144256 images
2255: 0.733462, 0.783285 avg, 0.001000 rate, 3.401413 seconds, 144320 images
2256: 0.543500, 0.759307 avg, 0.001000 rate, 3.244825 seconds, 144384 images
2257: 0.859598, 0.769336 avg, 0.001000 rate, 3.712624 seconds, 144448 images
2258: 0.757316, 0.768134 avg, 0.001000 rate, 3.104098 seconds, 144512 images
2259: 0.811216, 0.772442 avg, 0.001000 rate, 3.568355 seconds, 144576 images
2260: 0.641914, 0.759389 avg, 0.001000 rate, 3.296103 seconds, 144640 images
2261: 0.678964, 0.751347 avg, 0.001000 rate, 3.893147 seconds, 144704 images
2262: 0.834749, 0.759687 avg, 0.001000 rate, 3.986840 seconds, 144768 images
2263: 0.489101, 0.732628 avg, 0.001000 rate, 4.031407 seconds, 144832 images
2264: 0.987240, 0.758090 avg, 0.001000 rate, 4.355130 seconds, 144896 images
2265: 0.656139, 0.747895 avg, 0.001000 rate, 4.113538 seconds, 144960 images
2266: 1.102550, 0.783360 avg, 0.001000 rate, 4.254064 seconds, 145024 images
2267: 0.561034, 0.761127 avg, 0.001000 rate, 3.950982 seconds, 145088 images
2268: 0.792622, 0.764277 avg, 0.001000 rate, 4.185306 seconds, 145152 images
2269: 0.842190, 0.772068 avg, 0.001000 rate, 3.907484 seconds, 145216 images
2270: 1.051324, 0.799994 avg, 0.001000 rate, 4.200902 seconds, 145280 images
2271: 0.619959, 0.781990 avg, 0.001000 rate, 3.659016 seconds, 145344 images
2272: 0.625309, 0.766322 avg, 0.001000 rate, 4.059912 seconds, 145408 images
2273: 0.865404, 0.776230 avg, 0.001000 rate, 3.705452 seconds, 145472 images
2274: 0.737191, 0.772326 avg, 0.001000 rate, 3.664602 seconds, 145536 images
2275: 0.738799, 0.768974 avg, 0.001000 rate, 3.757264 seconds, 145600 images
2276: 0.609878, 0.753064 avg, 0.001000 rate, 3.672507 seconds, 145664 images
2277: 1.050207, 0.782778 avg, 0.001000 rate, 3.770306 seconds, 145728 images
2278: 0.483552, 0.752856 avg, 0.001000 rate, 3.917066 seconds, 145792 images
2279: 0.628173, 0.740387 avg, 0.001000 rate, 3.545581 seconds, 145856 images
2280: 0.629140, 0.729263 avg, 0.001000 rate, 4.104347 seconds, 145920 images
2281: 1.075787, 0.763915 avg, 0.001000 rate, 5.283879 seconds, 145984 images
2282: 0.696318, 0.757155 avg, 0.001000 rate, 4.964591 seconds, 146048 images
2283: 0.988051, 0.780245 avg, 0.001000 rate, 5.136459 seconds, 146112 images
2284: 0.716029, 0.773823 avg, 0.001000 rate, 5.027304 seconds, 146176 images
2285: 0.738773, 0.770318 avg, 0.001000 rate, 5.401296 seconds, 146240 images
2286: 0.456208, 0.738907 avg, 0.001000 rate, 5.038773 seconds, 146304 images
2287: 0.653629, 0.730379 avg, 0.001000 rate, 5.140908 seconds, 146368 images
2288: 0.444067, 0.701748 avg, 0.001000 rate, 5.002460 seconds, 146432 images
2289: 0.577800, 0.689353 avg, 0.001000 rate, 5.035521 seconds, 146496 images
2290: 1.190615, 0.739480 avg, 0.001000 rate, 5.225554 seconds, 146560 images
2291: 1.429176, 0.808449 avg, 0.001000 rate, 3.617683 seconds, 146624 images
2292: 0.805547, 0.808159 avg, 0.001000 rate, 3.243708 seconds, 146688 images
2293: 0.893467, 0.816690 avg, 0.001000 rate, 3.304628 seconds, 146752 images
2294: 0.832289, 0.818250 avg, 0.001000 rate, 3.371667 seconds, 146816 images
2295: 0.636171, 0.800042 avg, 0.001000 rate, 3.429157 seconds, 146880 images
2296: 0.774842, 0.797522 avg, 0.001000 rate, 3.338909 seconds, 146944 images
2297: 0.756975, 0.793467 avg, 0.001000 rate, 3.239629 seconds, 147008 images
2298: 1.142324, 0.828353 avg, 0.001000 rate, 3.256601 seconds, 147072 images
2299: 0.495962, 0.795114 avg, 0.001000 rate, 3.215974 seconds, 147136 images
2300: 0.479870, 0.763589 avg, 0.001000 rate, 3.305969 seconds, 147200 images
2301: 0.724559, 0.759686 avg, 0.001000 rate, 6.656907 seconds, 147264 images
2302: 0.878911, 0.771609 avg, 0.001000 rate, 6.829880 seconds, 147328 images
2303: 1.011825, 0.795631 avg, 0.001000 rate, 6.981308 seconds, 147392 images
2304: 0.622927, 0.778360 avg, 0.001000 rate, 6.832013 seconds, 147456 images
2305: 0.789223, 0.779446 avg, 0.001000 rate, 6.968102 seconds, 147520 images
2306: 0.585859, 0.760088 avg, 0.001000 rate, 6.911440 seconds, 147584 images
2307: 0.598817, 0.743961 avg, 0.001000 rate, 6.874960 seconds, 147648 images
2308: 1.269179, 0.796482 avg, 0.001000 rate, 7.100402 seconds, 147712 images
2309: 0.846583, 0.801492 avg, 0.001000 rate, 6.856698 seconds, 147776 images
2310: 0.679403, 0.789283 avg, 0.001000 rate, 7.052589 seconds, 147840 images
2311: 0.902698, 0.800625 avg, 0.001000 rate, 4.071509 seconds, 147904 images
2312: 0.651418, 0.785704 avg, 0.001000 rate, 4.093848 seconds, 147968 images
2313: 0.775044, 0.784638 avg, 0.001000 rate, 4.051417 seconds, 148032 images
2314: 0.762237, 0.782398 avg, 0.001000 rate, 4.173922 seconds, 148096 images
2315: 0.845452, 0.788704 avg, 0.001000 rate, 4.353313 seconds, 148160 images
2316: 1.110159, 0.820849 avg, 0.001000 rate, 4.062102 seconds, 148224 images
2317: 0.573977, 0.796162 avg, 0.001000 rate, 4.139536 seconds, 148288 images
2318: 0.710206, 0.787566 avg, 0.001000 rate, 4.153398 seconds, 148352 images
2319: 0.901112, 0.798921 avg, 0.001000 rate, 4.138539 seconds, 148416 images
2320: 0.495301, 0.768559 avg, 0.001000 rate, 4.240072 seconds, 148480 images
2321: 1.335898, 0.825293 avg, 0.001000 rate, 3.010790 seconds, 148544 images
2322: 1.062395, 0.849003 avg, 0.001000 rate, 3.120109 seconds, 148608 images
2323: 0.935340, 0.857637 avg, 0.001000 rate, 2.689582 seconds, 148672 images
2324: 1.120029, 0.883876 avg, 0.001000 rate, 3.168619 seconds, 148736 images
2325: 1.161341, 0.911622 avg, 0.001000 rate, 3.294380 seconds, 148800 images
2326: 0.578662, 0.878326 avg, 0.001000 rate, 3.074984 seconds, 148864 images
2327: 0.851525, 0.875646 avg, 0.001000 rate, 3.147736 seconds, 148928 images
2328: 0.702232, 0.858305 avg, 0.001000 rate, 3.502474 seconds, 148992 images
2329: 0.923328, 0.864807 avg, 0.001000 rate, 3.071152 seconds, 149056 images
2330: 0.734707, 0.851797 avg, 0.001000 rate, 2.997888 seconds, 149120 images
2331: 0.807131, 0.847330 avg, 0.001000 rate, 6.065353 seconds, 149184 images
2332: 0.702340, 0.832831 avg, 0.001000 rate, 6.252622 seconds, 149248 images
2333: 0.810757, 0.830624 avg, 0.001000 rate, 6.276202 seconds, 149312 images
2334: 0.698995, 0.817461 avg, 0.001000 rate, 6.315654 seconds, 149376 images
2335: 0.596026, 0.795317 avg, 0.001000 rate, 6.309395 seconds, 149440 images
2336: 0.659148, 0.781700 avg, 0.001000 rate, 6.173839 seconds, 149504 images
2337: 1.145511, 0.818082 avg, 0.001000 rate, 6.774110 seconds, 149568 images
2338: 0.875271, 0.823801 avg, 0.001000 rate, 6.148112 seconds, 149632 images
2339: 0.468493, 0.788270 avg, 0.001000 rate, 6.047194 seconds, 149696 images
2340: 0.682121, 0.777655 avg, 0.001000 rate, 6.107574 seconds, 149760 images
2341: 0.723710, 0.772260 avg, 0.001000 rate, 6.181100 seconds, 149824 images
2342: 0.916190, 0.786653 avg, 0.001000 rate, 6.176324 seconds, 149888 images
2343: 0.667412, 0.774729 avg, 0.001000 rate, 6.462843 seconds, 149952 images
2344: 0.464569, 0.743713 avg, 0.001000 rate, 6.367556 seconds, 150016 images
2345: 0.668710, 0.736213 avg, 0.001000 rate, 6.103653 seconds, 150080 images
